tour_id,start,end,distance_clean,ascent_clean,descent_clean,time_ascent_clean,time_descent_clean,difficulty,difficulty_calc1,fitness_calc2,leistungskm_calc3,min_clean,max_clean,title,subtitle,link,map,description
557,46.09991566011319;7.781605359469306,46.10437943254089;7.809751172161565,3.63, 1530 ,na,04:30:00,00:00:00,T4,difficult,difficult,19,1407,2374,From Randa via Festiflüe (Normal route),Domhütte SAC 2940 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/domhuette-sac-2147000081/mountain-hiking/from-randa-via-festifluee-557/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/domhuette-sac-2147000081/berg-und-alpinwandern/von-randa-ueber-die-festifluee-557/,"From the Randa train station (1409 m), hike through the village, past the church (1439 m), then straight on through a meadow to the bridge (1536 m) over the Dorfbach stream. Continue until shortly before Gere, then turn right. Now climb up through the Lärchberg forest, past P. 1870 m and along to meet the NE end of the suspension bridge. From here, zigzag straight up in open terrain (a left turn would lead to the Europahütte at 2264 m. Continuing up and right brings you to the base of the Festiflüe (T2)."
473,46.495492193365855;7.671766370303605,46.48829062717538;7.686432023336931,3.23, 750 ,na,02:30:00,00:00:00,T2,medium,medium,11,1171,1512,From Kandersteg (Normal route),Doldenhornhütte SAC 1915 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/doldenhornhuette-sac-2147000079/mountain-hiking/from-kandersteg-473/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/doldenhornhuette-sac-2147000079/berg-und-alpinwandern/von-kandersteg-473/,"Currently closed due to landslide risk. From Kandersteg train station (1176 m), follow the small road south of the Oeschibach towards Oeschinensee until the official start of the hut path in Oeschiwald (signpost). Climb first steeply through the forest, then cross beneath a crumbling overhang on perma-wet rock up to P. 1468. Now follow the path W, ascending a little to the Undere Biberg, where you'll cross the bridge and meet the path from Dürreschwand."
1491,46.49550552877894;7.671805538291875,46.486796528621035;7.697392538072448,5.09, 860 ,na,03:00:00,00:00:00,T3+,medium,medium,14,1171,1914,Von Kandersteg über den Felsenpfad,Doldenhornhütte SAC 1915 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/doldenhornhuette-sac-2147000079/mountain-hiking/von-kandersteg-ueber-den-felsenpfad-1491/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/doldenhornhuette-sac-2147000079/berg-und-alpinwandern/von-kandersteg-ueber-den-felsenpfad-1491/,"Vom Bahnhof Kandersteg (1176 m) folgt man zuerst der Strasse östlich der Geleise bis Hinder de Büele, quert anschliessend nach Südosten zum Waldhotel Doldenhorn. Hier beginnt der Bergweg, auf dem man zuerst steil ansteigend nach Dürreschwand und weiter bis zur Wegverzweigung unterhalb der Fisialp auf ca. 1800 m steigt. Hier folgt man dem zuerst etwas ansteigend, dann fast horizontal, später abfallend verlaufenden Weg nach E zum Obere Biberg. Weiter gelangt man auf dem Normalweg nach NE zur Doldenhornhütte."
567,46.36881352568457;8.212964534369192,46.376572260240714;8.25212181521276,3.71, 770 ,na,03:00:00,00:00:00,T2,medium,medium,11,1514,1874,From Fäld via Freichi (Normal route),Binntalhütte SAC 2267 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/binntalhuette-sac-2147000035/mountain-hiking/from-faeld-via-freichi-567/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/binntalhuette-sac-2147000035/berg-und-alpinwandern/von-faeld-ueber-freichi-567/,"From P. 1519, follow the road through the hamlet of Fäld (1546 m) then turn right. The first curves can be shortened by following a marked path (from P.1589, through P. 1673, then back onto the road again. Follow the lower branch past Alp Brunnebiel (1845 m, also the terminus of the BusAlpin), and continue on to Freichi (1874 m)."
4,46.31219300226008;7.843854787810879,46.32022335745539;7.875112242453657,3.15, 1900 ,na,07:00:00,00:00:00,T2,medium,difficult,22,931,1264,From Ausserberg (Normal route),Baltschiederklause SAC 2783 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/baltschiederklause-sac-2147000025/mountain-hiking/from-ausserberg-4/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/baltschiederklause-sac-2147000025/berg-und-alpinwandern/von-ausserberg-4/,"From the Ausserberg train station (931m), follow the road through the village and on to Choruderi."
1645,46.59968839692089;7.238611218440658,46.58119528125662;7.212845740288545,4.29, 1350 , 1350 ,03:30:00,02:30:00,T5-,difficult,difficult,18,923,1742,Arête du Verdy – Hochmatt – Cheval Blanc,Hochmatt 2151 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/hochmatt-919/mountain-hiking/arete-du-verdy-hochmatt-cheval-blanc-1645/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/hochmatt-919/berg-und-alpinwandern/arete-du-verdy-hochmatt-cheval-blanc-1645/,"From Im Fang follow the hiking trail to Bi Chalet. After leaving the village, the trail is on the forested N side. From Bi Chalet either follow the road or hike in pastures directly up to the hut at P. 1348. The trail continues via Rustoz, traversing the two elevations of Pointe de Tosse (P. 1750 and P. 1771, unnamed on the map) on the west side. Finally, you reach a saddle above the chalet at Le Verdy (1693 m). The two Pointe de Tosse can also be climbed."
766,46.83868056674834;8.012334736151937,46.850893200434534;7.981646466655807,5.41, 830 ,na,02:00:00,00:00:00,T2,medium,medium,14,1058,1899,Von der Hirsegg (Normal route),Heftihütte 1904 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/heftihuette-2147000130/mountain-hiking/von-der-hirsegg-766/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/heftihuette-2147000130/berg-und-alpinwandern/von-der-hirsegg-766/,Von der Postautohaltestelle Hirsegg dem Strässchen entlang über Kaiserschwand zu Bodenhütten. Zwar gibt es eine markierte Abkürzung durch den Wald bei Bursteggstall hinauf. Das Gelände ist teilweise sehr sumpfig und nach Regenfällen mühsam zu begehen. Weiter durch den Wald hoch bis zum Heftiboden und auf gutem Pfad zur Heftihütte.
767,46.880210501592174;8.016570124286757,46.8747084179673;7.985858530037434,2.94, 1050 ,na,03:30:00,00:00:00,T3,medium,difficult,13,890,1212,Von Flühli LU,Heftihütte 1904 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/heftihuette-2147000130/mountain-hiking/von-fluehli-lu-767/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/heftihuette-2147000130/berg-und-alpinwandern/von-fluehli-lu-767/,Von Flühli (884 m) auf markierten Wanderwegen und Strässchen bis kurz vor Oberwilegg (1220 m). Dieser Abschnitt kann mit dem Auto abgekürzt werden. Somit verkürzt sich der Zustieg um 1 Std. 30 Min.
195,46.86044651829458;9.923642529300828,46.86905651810737;9.964542529137214,5.51, 1050 ,na,02:30:00,00:00:00,T2,medium,difficult,16,1315,2143,From Monbiel or Klosters via Schwendi (Normal route),Fergenhütte SAC 2141 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/fergenhuette-sac-2147000094/mountain-hiking/from-monbiel-or-klosters-via-schwendi-195/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/fergenhuette-sac-2147000094/berg-und-alpinwandern/von-monbiel-oder-klosters-ueber-schwendi-195/,"From Monbiel (car park) follow the road into the valley to P.1331. Turn left to reach Schwendi by a good road, then left again across the Alpboden and into the Pardenner Wald (forest). A few long zigzags lead through the beautiful forest to above the tree line, where the path leads steeply up to P. 1866, before climbing diagonally east across the slope to reach the hut."
249,46.02423852705101;7.7484955336573025,46.001870950212975;7.629059317799026,11.8, 1160 ,na,04:30:00,00:00:00,T2,medium,difficult,23,1605,2694,From Zermatt via Zmutt and Chalbermatten (Normal route),Schönbielhütte SAC 2694 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schoenbielhuette-sac-2147000241/mountain-hiking/from-zermatt-via-zmutt-and-chalbermatten-249/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/schoenbielhuette-sac-2147000241/berg-und-alpinwandern/von-zermatt-ueber-zmutt-und-chalbermatten-249/,"From Zermatt (1605 m, train station) head straight along Bahnhofstrasse and past the church. At the end of the village you can see the valley station of the Zermatt - Furi cable car on the left. Climb right (signpost) and follow the steep, wide path to Zmutt (1937 m), 1 1⁄4 hours. Keep traversing the S-facing slope, climbing slowly above the reservoir to reach Bodmen (2056 m), then Chalbermatten (2105 m), 3⁄4 hours. Shorlty after Alp Chalbermatten is a path junction (P. 2155). Take the right-most fork which leads up, then along beneath the cliffs of Arben. Zigzag up through the gap in the cliffs then over to the left (N) moraine of the mighty Zmutt glacier. Cross the Arben Bach and then follow the moraine ridge (either on top or beside it) to Hohle Bielen (2380 m). Move right of the moraine for a short distance, then follow the ridge itself to below the Gemsspitz. Finally, zigzag up to the hut (2694 m) in a few bends, 2 hours."
250,45.99196152715617;7.7090685335663265,46.00187231522098;7.629001681430055,8.95, 550 ,na,02:30:00,00:00:00,T2,medium,medium,14,2176,2695,Von Schwarzsee über Stafelalp,Schönbielhütte SAC 2694 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schoenbielhuette-sac-2147000241/mountain-hiking/von-schwarzsee-ueber-stafelalp-250/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/schoenbielhuette-sac-2147000241/berg-und-alpinwandern/von-schwarzsee-ueber-stafelalp-250/,"Die Station Schwarzsee (2587 m) erreicht man mit der Seilbahn von Zermatt über Furi. Man geht rechs (NW) zwischen den Seen hindurch etwas hinunter zur Unteri Stafelalp (2406 m). Der Weg steigt etwas ab in die Waldzone. Bei P. 2189 erreicht man die Werkstrasse des Kraftwerks. Man verfolgt diese bis zum See (2216 m), wobei man die verschiedenen technischen Anlagen, Verbauungen und Dämme bewundern darf. Nach dem See steigt man hinauf an den Fuss der Felsen unterhalb von Arben, dort trifft man auf den Weg von Zermatt / Zmutt. Es geht im Zickzack hinauf auf die linke (N) Moräne des mächtigen, mit Geröll beladenen Zmuttgletschers. Man geht in einer Mulde bis zum Arben Bach, 1 1⁄4 Std. Man folgt danach dem Moränenkamm bis Hohle Bielen (2380 m). Dort steigt man etwas rechts der Moräne, dann auf dem Moränenkamm selbst hinauf bis unter den Gemsspitz. Dort steigt der Weg in wenigen Kehren hinauf zur Hütte (2694 m), 1 1⁄4 Std."
5,46.02393439096875;7.748203646572135,46.029924058534675;7.72126548720885,3.92, 1620 ,na,04:00:00,00:00:00,T3+,medium,difficult,20,1605,2330,From Zermatt via Trift (Normal route),Rothornhütte SAC 3198 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rothornhuette-sac-2147000222/mountain-hiking/from-zermatt-via-trift-5/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/rothornhuette-sac-2147000222/berg-und-alpinwandern/von-zermatt-ueber-trift-5/,"From Zermatt train station (1605 m), walk briefly along Bahnhofstrasse and turn (before the church!) up to the right to join the Triftweg. This leads quickly away from the hustle and bustle, climbing steeply up to a footbridge which crosses the Triftbach below the rocks (and Via Ferratas) of Fad. Sharp zig-zags now lead up to Alterhaupt (1961 m, Restaruant Edelweiss - 1 hour to here). From there turn right (NW) into the Triftbach gorge, pass the Stellistein (approx. 2060 m) and follow the steep path up to Trift (2337 m, mountain restaurant - another 1 hour)."
2291,46.02408152705112;7.7483875336564285,46.01006575186714;7.66482199556515,8.37, 1610 ,na,05:45:00,00:00:00,T5+,difficult,difficult,24,1605,2341,From Zermatt via Zmutt and Arbengandegge (Normal route),Arbenbiwak SAC 3225 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/arbenbiwak-sac-2147000016/mountain-hiking/from-zermatt-via-zmutt-and-arbengandegge-2291/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/arbenbiwak-sac-2147000016/berg-und-alpinwandern/von-zermatt-ueber-zmutt-und-arbengandegge-2291/,"From Zermatt (1605 m, railway station) go along the main high street, the 'Bahnhofstrasse', past the church and straight ahead. At the end of the village you can see the valley station of the Zermatt - Furi cable car on the left. There you turn right in the direction of Zmutt (signpost). Follow the not-too steep, wide path to Zmutt (1937 m), 1 1/4 hrs. Keep on the right-hand path that leads slowly up above the reservoir to Bodmen (2056 m) and Chalbermatten (2105 m), 3/4 hrs. A little further on, at P. 2161, follow the right-hand fork, and climb up to the base of the rocks below Arben. It zigzags up behind the northern moraine of the Zmutt Glacier and in a hollow reaches the Arben stream, 3/4 hrs."
356,46.80194852567289;8.44922253702819,46.79560283631077;8.460663004188055,1.14, 900 ,na,03:00:00,00:00:00,T3,medium,medium,10,1081,1166,From Engelberg (Herrenrütiboden) via Alp Stäfeli (Normal route),Spannorthütte SAC 1956 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/spannorthuette-sac-2147000255/mountain-hiking/from-engelberg-herrenruetiboden-via-alp-staefeli-356/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/spannorthuette-sac-2147000255/berg-und-alpinwandern/von-engelberg-herrenruetiboden-ueber-alp-staefeli-356/,"From the Herrenrütiboden car park (Fürenalp cable car / P. 1083), follow the road to Herrenrüti."
777,46.843120524974864;8.607305536551111,46.8364453856891;8.54568960261994,5.67, 1320 ,na,05:30:00,00:00:00,T3+,medium,difficult,19,1525,2290,Von Brüsti über den Surenenpass,Spannorthütte SAC 1956 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/spannorthuette-sac-2147000255/mountain-hiking/von-bruesti-ueber-den-surenenpass-777/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/spannorthuette-sac-2147000255/berg-und-alpinwandern/von-bruesti-ueber-den-surenenpass-777/,Von der Bergstation Brüsti (1554 m) folgt man dem ausgeschilderten Wanderweg über die Alp Grat und am Angistock vorbei zum Surenenpass (2292 m).
284,46.665926043797725;8.588442981740414,46.676463524810046;8.551876535343263,5.39, 1010 ,na,03:15:00,00:00:00,T2,medium,difficult,15,1079,2105,From Göschenen (Normal route),Salbithütte SAC 2105 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/salbithuette-sac-2147000229/mountain-hiking/from-goeschenen-284/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/salbithuette-sac-2147000229/berg-und-alpinwandern/von-goeschenen-284/,"From Göschenen train station (1106 m) an approach path leads past the large village church into the wooded slopes above the hamlet of Abfrutt and up to Regliberg (1680 m). Continue to climb through the forest till above the treeline, then bear westwards to reach the Salbit hut."
285,46.66434852474554;8.558095535200847,46.67646352481009;8.551869535343302,3.32, 900 ,na,02:30:00,00:00:00,T2,medium,medium,12,1198,2105,Von Ulmi (Parkplatz bei P. 1195),Salbithütte SAC 2105 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/salbithuette-sac-2147000229/mountain-hiking/von-ulmi-parkplatz-bei-p-1195-285/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/salbithuette-sac-2147000229/berg-und-alpinwandern/von-ulmi-parkplatz-bei-p-1195-285/,Vom Parkplatz Ulmi bei P. 1195 (Postauto-Haltestelle) steigt der Weg gegen Norden durch lichten Wald an und erreicht den Regliberg (1680 m). Nun weiter durch den Wald ansteigen und anschliessend westwärts zur Hütte.
349,46.70658452464853;8.599615535358192,46.67643652481025;8.551818535343335,11.17, 1600 ,na,06:30:00,00:00:00,T3,medium,difficult,27,914,2373,Von Wassen über Rohr und die Bandlücke,Salbithütte SAC 2105 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/salbithuette-sac-2147000229/mountain-hiking/von-wassen-ueber-rohr-und-die-bandluecke-349/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/salbithuette-sac-2147000229/berg-und-alpinwandern/von-wassen-ueber-rohr-und-die-bandluecke-349/,"In Wassen (916 m) beginnt beim Gemeindehaus die alte Sustenstrasse, unterquert die Bahnlinie und führt in acht Kehren zur Meienschanze. Man folgt diesem breiten Weg, biegt aber kurz vor dem Schanzhaus (ca. 1040 m) in den Wanderweg ein, der ins Rohr hochführt (Wegweiser). Durch den Dorfbannwald ansteigend, erreicht man Rieteren. Der Weg schlängelt sich nun durch Lawinenverbauungen unter das Höreli (2364 m) hoch und leitet südlich unter diesem zum Chli See (2204 m). Weiter zum Gross See (2337 m) und zum Lang See (2308 m). Nun quert man gegen Norden den breiten Kessel der Rohrplatten und gewinnt ansteigend die Bandlücke (2357 m), von wo ein steiler Pfad in den flachen Seeliboden hinunterführt. Mit einem kurzen Gegenanstieg gelangt man zur Salbithütte."
