link,title,difficulty,distance,elevation_up,elevation_down,duration,speed
https://www.komoot.com/smarttour/8066005,Kloster Fahr – Limmat Imbiss Geheimtipp loop from Unterengstringen,Easy,2.21 mi,25 ft,25 ft,00:54,2.5 mph
https://www.komoot.com/smarttour/1840903,Aussicht auf den Üetliberg – Aussichtspunkt loop from Tüfi,Intermediate,5.87 mi,675 ft,675 ft,02:41,2.2 mph
https://www.komoot.com/smarttour/8074032,Aussichtsplatform Uetliberg – Aussichtspunkt loop from Sood-Oberleimbach,Expert,10.7 mi,"1,775 ft","1,750 ft",05:16,2.0 mph
https://www.komoot.com/smarttour/5505670,Albishorn Bergrestaurant – Aussichtsturm Albis-Hochwacht loop from Mittelalbis,Intermediate,6.35 mi,"1,325 ft","1,325 ft",03:13,2.0 mph
https://www.komoot.com/smarttour/8059107,Sihlsprung – Restauarant Sihlmättli loop from Hirzel,Easy,3.46 mi,325 ft,325 ft,01:32,2.3 mph
https://www.komoot.com/smarttour/12253956,Aussichtsturm Albis-Hochwacht – Albishorn Bergrestaurant loop from Aeugst am Albis,Intermediate,5.56 mi,925 ft,925 ft,02:41,2.1 mph
https://www.komoot.com/smarttour/292555,Albishorn Bergrestaurant – Aussicht suf den Zugersee loop from Sihlwald,Intermediate,7.94 mi,"1,425 ft","1,425 ft",03:59,2.0 mph
https://www.komoot.com/smarttour/8057562,Albishorn Bergrestaurant – Blick auf den Zugersee loop from Mittelalbis,Intermediate,7.80 mi,"1,475 ft","1,475 ft",03:52,2.0 mph
https://www.komoot.com/smarttour/12265759,Pausenbank mit Sihlsicht – Sihlsprung loop from Talmühle,Intermediate,6.76 mi,625 ft,625 ft,03:00,2.2 mph
https://www.komoot.com/smarttour/4192950,Felsenegg – Aussichtspunkt loop from Sihlau,Expert,8.09 mi,"1,725 ft","1,725 ft",04:10,1.9 mph
https://www.komoot.com/smarttour/12265389,Tunnel beim Sihlsprung – Sihlsprung loop from Hirzel,Intermediate,5.24 mi,450 ft,450 ft,02:19,2.3 mph
https://www.komoot.com/smarttour/12277367,Aussichtspunkt – Felsenegg loop from Leimbach,Intermediate,7.25 mi,"1,675 ft","1,675 ft",03:49,1.9 mph
https://www.komoot.com/smarttour/1841754,Aussichtsturm Albis-Hochwacht – Albishorn Bergrestaurant loop from Sihlwald,Intermediate,9.14 mi,"1,700 ft","1,700 ft",04:31,2.0 mph
https://www.komoot.com/smarttour/5508362,Horgner Bergweiher – Traumhafte Aussicht loop from Feld,Intermediate,7.95 mi,600 ft,600 ft,03:29,2.3 mph
https://www.komoot.com/smarttour/8053720,Bürglenstutz – Albishorn Bergrestaurant loop from Sihlwald,Intermediate,6.87 mi,"1,525 ft","1,525 ft",03:31,2.0 mph
https://www.komoot.com/smarttour/1827026,Aussichtsturm Albis-Hochwacht – Schnabelburg loop from Aeugst am Albis,Intermediate,3.10 mi,400 ft,400 ft,01:28,2.1 mph
https://www.komoot.com/smarttour/1828161,Rund ums Hüttner Seeli – Kaffepause beim Steiner Beck loop from Samstagern,Easy,2.98 mi,250 ft,250 ft,01:19,2.3 mph
https://www.komoot.com/smarttour/5508380,Landgasthof Halbinsel Au – Wasserfall loop from Au,Intermediate,7.63 mi,625 ft,625 ft,03:22,2.3 mph
https://www.komoot.com/smarttour/368811,Aussichtspunkt – Hofladen loop from Sood-Oberleimbach,Intermediate,6.35 mi,"1,275 ft","1,275 ft",03:13,2.0 mph
https://www.komoot.com/smarttour/1812859,Felsenegg Seilbahn – Teehüsli loop from Tüfi,Easy,2.55 mi,275 ft,275 ft,01:09,2.2 mph
https://www.komoot.com/smarttour/731190,Traumhafte Aussicht – Horgner Bergweiher loop from Hirzel,Intermediate,5.62 mi,525 ft,525 ft,02:30,2.2 mph
https://www.komoot.com/smarttour/1845659,Aussichtspunkt – Storchennest loop from Nänikon-Greifensee,Intermediate,12.1 mi,225 ft,225 ft,04:59,2.4 mph
https://www.komoot.com/smarttour/1855221,Storchennest – Aussichtspunkt loop from Fällanden,Expert,13.7 mi,650 ft,650 ft,05:48,2.4 mph
https://www.komoot.com/smarttour/1849620,Pfannenstiel Hochwacht – Grillplatz mit Aussicht loop from Scheuren,Intermediate,9.07 mi,"1,125 ft","1,125 ft",04:10,2.2 mph
https://www.komoot.com/smarttour/12273261,Grillplatz mit Aussicht – Pfannenstiel Hochwacht loop from Scheuren,Intermediate,6.89 mi,975 ft,975 ft,03:13,2.1 mph
https://www.komoot.com/smarttour/566857,Grillstelle am Greifensee – Storchennest loop from Niederuster,Intermediate,7.93 mi,50 ft,50 ft,03:13,2.5 mph
https://www.komoot.com/smarttour/44215,Mittelpunkt des Kantons Zürich – Seerosen + Frösche loop from Wangen,Intermediate,4.40 mi,375 ft,350 ft,01:56,2.3 mph
https://www.komoot.com/smarttour/1837174,Mittelpunkt des Kantons Zürich – Seerosen + Frösche loop from Kindhausen,Intermediate,4.60 mi,350 ft,350 ft,02:01,2.3 mph
https://www.komoot.com/smarttour/4189051,Naturstation Silberweide – Aussichtsturm am Greifensee loop from Mönchaltorf,Intermediate,5.13 mi,100 ft,100 ft,02:06,2.4 mph
https://www.komoot.com/smarttour/5510666,Greifensee – Aussichtspunkt loop from Fällanden,Intermediate,10.7 mi,225 ft,225 ft,04:24,2.4 mph
https://www.komoot.com/smarttour/4191972,Greifensee – Aussichtspunkt loop from Greifensee,Easy,4.54 mi,75 ft,75 ft,01:52,2.4 mph
https://www.komoot.com/smarttour/8071485,Greifensee loop from Uster,Intermediate,5.09 mi,175 ft,150 ft,02:08,2.4 mph
https://www.komoot.com/smarttour/5508928,Greifensee loop from Nänikon-Greifensee,Intermediate,4.96 mi,100 ft,100 ft,02:03,2.4 mph
https://www.komoot.com/smarttour/862974,TÄMBRIG Uster – Panoramaweg nach Uster loop from Oberuster,Easy,4.03 mi,225 ft,225 ft,01:44,2.3 mph
https://www.komoot.com/smarttour/1836065,Uster Schloss – Panoramaweg nach Uster loop from Uster,Intermediate,6.55 mi,375 ft,375 ft,02:49,2.3 mph
https://www.komoot.com/smarttour/5510991,Aussichtspunkt – Greifensee loop from Fällanden,Intermediate,7.05 mi,125 ft,125 ft,02:54,2.4 mph
https://www.komoot.com/smarttour/196410,Feuerstelle – Mittelpunkt des Kantons Zürich loop from Wangen,Easy,2.84 mi,275 ft,250 ft,01:16,2.2 mph
https://www.komoot.com/smarttour/1820009,Greifensee loop from Greifensee,Easy,2.96 mi,50 ft,50 ft,01:13,2.4 mph
https://www.komoot.com/smarttour/5511212,Aussichtspunkt – Greifensee loop from Benglen,Intermediate,5.75 mi,100 ft,100 ft,02:22,2.4 mph
https://www.komoot.com/smarttour/12279349,Grillplatz mit Aussicht – Pfannenstiel Hochwacht loop from Maur,Expert,11.2 mi,"1,525 ft","1,525 ft",05:14,2.1 mph
https://www.komoot.com/smarttour/1821270,Parkplatz loop from Unterillnau,Easy,3.39 mi,150 ft,150 ft,01:26,2.4 mph
https://www.komoot.com/smarttour/7885937,La Fouly (Val Ferret) – Grand Col Ferret (2 537 m) loop from La Fouly,Expert,11.6 mi,"3,150 ft","3,150 ft",07:19,1.6 mph
https://www.komoot.com/smarttour/12006208,Lac de fenetre – Grosser St. Bernhard Pass loop from Eternon-Dessus,Expert,11.3 mi,"3,900 ft","3,900 ft",07:49,1.5 mph
https://www.komoot.com/smarttour/1504404,Lac de fenetre – Blick auf den Mont Blanc loop from La Fouly,Expert,9.06 mi,"2,850 ft","2,850 ft",05:51,1.5 mph
https://www.komoot.com/smarttour/982932,La Fouly (Val Ferret) – Ferret (Val Ferret) loop from La Fouly,Intermediate,5.49 mi,950 ft,950 ft,02:50,1.9 mph
https://www.komoot.com/smarttour/7885946,Gîte alpage de la Peule – Grand Col Ferret (2 537 m) loop from La Fouly,Expert,9.07 mi,"2,675 ft","2,650 ft",05:48,1.6 mph
https://www.komoot.com/smarttour/1504571,Cabane Brunet – Cabane FXB Panossière loop from Lourtier,Expert,10.2 mi,"3,250 ft","3,250 ft",07:12,1.4 mph
https://www.komoot.com/smarttour/982914,Grosser St. Bernhard Pass – Statue des St. Bernhard loop from Saint-Rhémy-en-Bosses,Intermediate,5.89 mi,"1,950 ft","1,950 ft",04:00,1.5 mph
https://www.komoot.com/smarttour/1504488,Orny-Gletscher loop from Champex-Lac,Expert,8.13 mi,"2,975 ft","2,975 ft",06:43,1.2 mph
https://www.komoot.com/smarttour/4109916,Restaurant Chez Danny – Cabane du Mont Fort loop from Verbier,Expert,10.1 mi,"3,150 ft","3,150 ft",06:12,1.6 mph
https://www.komoot.com/smarttour/1501728,Lac des Vaux – Blick von Croix de Coeur loop from La Tzoumaz,Intermediate,7.40 mi,"2,275 ft","2,275 ft",04:56,1.5 mph
https://www.komoot.com/smarttour/7885616,La Fouly (Val Ferret) – Trolle loop from La Fouly,Expert,7.25 mi,"3,700 ft","3,700 ft",06:23,1.1 mph
https://www.komoot.com/smarttour/710555,Bank mit schönen Ausblick – La Fouly (Val Ferret) loop from La Fouly,Intermediate,4.91 mi,"1,025 ft","1,025 ft",02:39,1.9 mph
https://www.komoot.com/smarttour/4093287,Beautiful hike! – Lac de Louvie loop from Fionnay,Expert,5.81 mi,"2,550 ft","2,550 ft",05:07,1.1 mph
https://www.komoot.com/smarttour/5430320,Supermarché La Fouly – La Fouly (Val Ferret) loop from Praz-de-Fort,Intermediate,5.66 mi,"1,100 ft","1,100 ft",02:52,2.0 mph
https://www.komoot.com/smarttour/7897323,Blick von Croix de Coeur – Lac des Vaux loop from La Tzoumaz,Intermediate,6.78 mi,"1,725 ft","1,725 ft",04:11,1.6 mph
https://www.komoot.com/smarttour/12005639,Beautiful hike! loop from Fionnay,Expert,4.43 mi,"2,400 ft","2,400 ft",04:21,1.0 mph
https://www.komoot.com/smarttour/12006006,La Fouly (Val Ferret) – Petit Col Ferret loop from La Fouly,Expert,8.48 mi,"3,000 ft","3,000 ft",05:58,1.4 mph
https://www.komoot.com/smarttour/1504301,Relais d'Arpette – Tour Mount Blanc loop from Champex-Lac,Expert,6.27 mi,"2,325 ft","2,325 ft",04:11,1.5 mph
https://www.komoot.com/smarttour/12005331,La Fouly (Val Ferret) – Bank mit schönen Ausblick loop from La Fouly,Intermediate,5.33 mi,"1,125 ft","1,125 ft",02:42,2.0 mph
https://www.komoot.com/smarttour/12025631,Verbier loop from Verbier,Intermediate,6.38 mi,"1,300 ft","1,300 ft",03:15,2.0 mph
https://www.komoot.com/smarttour/292537,Türlersee – Strandbad am Türlersee loop from Aeugst am Albis,Easy,2.93 mi,75 ft,75 ft,01:13,2.4 mph
https://www.komoot.com/smarttour/1854689,Aussicht auf den Üetliberg – Aussichtspunkt loop from Uetliberg,Intermediate,7.19 mi,950 ft,950 ft,03:20,2.2 mph
https://www.komoot.com/smarttour/1813679,Aussichtspunkt – Aussichtsplatform Uetliberg loop from Stallikon,Intermediate,6.56 mi,"1,175 ft","1,175 ft",03:15,2.0 mph
https://www.komoot.com/smarttour/132440,Schnabelburg – Aussichtsturm Albis-Hochwacht loop from Hausen am Albis,Intermediate,5.52 mi,900 ft,900 ft,02:41,2.1 mph
https://www.komoot.com/smarttour/1841694,Schnabelburg – Aussichtsturm Albis-Hochwacht loop from Aeugst am Albis,Intermediate,5.42 mi,900 ft,875 ft,02:38,2.1 mph
https://www.komoot.com/smarttour/1833278,Sicht auf den Zürichsee – Albispass loop from Aeugst am Albis,Intermediate,7.36 mi,"1,275 ft","1,275 ft",03:34,2.1 mph
https://www.komoot.com/smarttour/5509606,Bürglenstutz – Albishorn Bergrestaurant loop from Sihlau,Intermediate,8.79 mi,"1,425 ft","1,425 ft",04:14,2.1 mph
https://www.komoot.com/smarttour/8065509,"Chnuschper-Hüsli, Buchenegg – Buchenegg Waldpfad loop from Sihlau",Easy,2.34 mi,225 ft,225 ft,01:03,2.2 mph
https://www.komoot.com/smarttour/1841499,Zu jeder Jahreszeit toll – Dominilochsteg über die Reuss loop from Ottenbach,Intermediate,11.5 mi,175 ft,175 ft,04:42,2.4 mph
https://www.komoot.com/smarttour/44059,Bisliker Weiher – Rastplatz mit Trinkwasser loop from Aeugst am Albis,Intermediate,6.32 mi,450 ft,450 ft,02:45,2.3 mph
https://www.komoot.com/smarttour/5502239,Blick auf den Zugersee – Albishorn Bergrestaurant loop from Hausen am Albis,Easy,3.53 mi,925 ft,925 ft,01:54,1.9 mph
https://www.komoot.com/smarttour/4183844,Albishorn Bergrestaurant – Blick auf den Zugersee loop from Hausen am Albis,Intermediate,4.29 mi,925 ft,925 ft,02:12,1.9 mph
https://www.komoot.com/smarttour/4183963,Aussichtsturm Albis-Hochwacht – Albishorn Bergrestaurant loop from Hausen am Albis,Expert,6.24 mi,"1,350 ft","1,350 ft",03:12,1.9 mph
https://www.komoot.com/smarttour/12266810,Aussichtsturm Albis-Hochwacht – Türlersee loop from Rifferswil,Intermediate,9.67 mi,"1,125 ft","1,125 ft",04:26,2.2 mph
https://www.komoot.com/smarttour/1840455,Hedinger Weiher – Rebberg loop from Hedingen,Intermediate,3.93 mi,475 ft,475 ft,01:48,2.2 mph
https://www.komoot.com/smarttour/12270082,Water fountaion – Blick auf die Schweizer Berge loop from Stallikon,Easy,1.84 mi,700 ft,700 ft,01:09,1.6 mph
https://www.komoot.com/smarttour/5509529,Paradies – Strandbad am Türlersee loop from Mettmenstetten,Intermediate,9.42 mi,"1,425 ft","1,425 ft",04:29,2.1 mph
https://www.komoot.com/smarttour/12257819,Strandbad am Türlersee – Türlersee loop from Aeugst am Albis,Intermediate,5.59 mi,625 ft,625 ft,02:33,2.2 mph
https://www.komoot.com/smarttour/12265286,Schwägalp – Säntis – Berggasthaus Tierwies loop from Wildhaus Lisighaus,Expert,4.00 mi,"2,375 ft","2,350 ft",03:56,1.0 mph
https://www.komoot.com/smarttour/1809614,Schwägalp – Säntis – Blick zum Säntis loop from Wildhaus Lisighaus,Intermediate,6.44 mi,"1,525 ft","1,500 ft",03:23,1.9 mph
https://www.komoot.com/smarttour/1808539,Hoher Hirschberg – Gasthaus Hoher Hirschberg loop from Gais,Intermediate,7.11 mi,900 ft,900 ft,03:18,2.2 mph
https://www.komoot.com/smarttour/8063071,Seealpsee – Berggasthaus Äscher loop from Wasserauen,Expert,8.22 mi,"2,725 ft","2,725 ft",05:38,1.5 mph
https://www.komoot.com/smarttour/12275482,Berggasthaus Äscher – Seealpsee loop from Weissbad,Expert,10.1 mi,"2,500 ft","2,500 ft",06:03,1.7 mph
https://www.komoot.com/smarttour/12275544,Seealpsee – Seealpsee loop from Wasserauen,Intermediate,7.86 mi,"2,275 ft","2,275 ft",04:52,1.6 mph
https://www.komoot.com/smarttour/8063214,Saxerlücke – Fählensee loop from Brülisau,Expert,12.2 mi,"3,475 ft","3,475 ft",07:33,1.6 mph
https://www.komoot.com/smarttour/12280505,Berggasthaus Äscher – Bergrestaurant Schäfler loop from Wasserauen,Expert,9.80 mi,"3,725 ft","3,725 ft",07:17,1.3 mph
https://www.komoot.com/smarttour/741131,Blick zum Äscher – Blick über den Seealpsee loop from Wasserauen,Intermediate,4.35 mi,"1,325 ft","1,325 ft",02:32,1.7 mph
https://www.komoot.com/smarttour/12283623,Fählensee – Berggasthaus Bollenwees loop from Brülisau,Intermediate,9.00 mi,"2,275 ft","2,275 ft",04:58,1.8 mph
https://www.komoot.com/smarttour/12260924,Sämtisersee – Gasthaus Plattenbödeli loop from Brülisau,Intermediate,7.39 mi,"1,750 ft","1,750 ft",03:57,1.9 mph
https://www.komoot.com/smarttour/12265195,Ausblick auf Berge von unten – Berggasthaus Äscher loop from Schwende,Intermediate,4.48 mi,"1,875 ft","1,875 ft",03:32,1.3 mph
https://www.komoot.com/smarttour/1807887,Gasthaus Plattenbödeli – Sämtisersee loop from Brülisau,Intermediate,5.70 mi,"1,450 ft","1,450 ft",03:07,1.8 mph
https://www.komoot.com/smarttour/12259895,Prachtvolle Aussicht – Berggasthaus Äscher loop from Schwende,Intermediate,5.34 mi,"1,950 ft","1,950 ft",03:41,1.5 mph
https://www.komoot.com/smarttour/12261139,Staubern – Saxerlücke loop from Sax,Intermediate,4.98 mi,"1,325 ft","1,325 ft",03:16,1.5 mph
https://www.komoot.com/smarttour/12275807,Ausblick auf Berge von unten – Prachtvolle Aussicht loop from Schwende,Expert,7.09 mi,"2,550 ft","2,550 ft",05:02,1.4 mph
https://www.komoot.com/smarttour/12277556,Panorama Ausblick – Staubern loop from Brülisau,Expert,9.18 mi,"3,600 ft","3,600 ft",06:41,1.4 mph
https://www.komoot.com/smarttour/12283502,Fählensee – Berggasthaus Bollenwees loop from Brülisau,Expert,11.0 mi,"3,450 ft","3,450 ft",07:04,1.6 mph
https://www.komoot.com/smarttour/8058137,Gasthaus Forelle – Seealpsee loop from Schwende,Expert,3.61 mi,875 ft,875 ft,01:57,1.9 mph
https://www.komoot.com/smarttour/5507687,Seealpsee – Blick über den Seealpsee loop from Wasserauen,Expert,9.76 mi,"3,600 ft","3,600 ft",07:12,1.4 mph
https://www.komoot.com/smarttour/12265091,Panorama Ausblick – Hoher Kasten loop from Brülisau,Expert,8.86 mi,"3,000 ft","3,000 ft",05:39,1.6 mph
https://www.komoot.com/smarttour/12030889,Aletschgletscher – Gletscherblick loop from Wiler,Expert,10.2 mi,"2,050 ft","2,050 ft",05:58,1.7 mph
https://www.komoot.com/smarttour/12032124,Am Aletschgletscher – Gletscherblick loop from Wiler,Expert,9.92 mi,"2,300 ft","2,300 ft",06:11,1.6 mph
https://www.komoot.com/smarttour/12031332,Gletscherstube Märjelen – Tälligrattunnel loop from Wiler,Intermediate,6.62 mi,"1,050 ft","1,050 ft",03:18,2.0 mph
https://www.komoot.com/smarttour/725044,Tälligrattunnel – Gletscherstube Märjelen loop from Wiler,Intermediate,8.21 mi,"1,350 ft","1,350 ft",04:27,1.8 mph
https://www.komoot.com/smarttour/355761,Hängebrücke über den Rotten – Fiesch loop from Fiesch,Intermediate,5.27 mi,"1,125 ft","1,125 ft",02:41,2.0 mph
https://www.komoot.com/smarttour/87570,Aussicht vom Sidelhorn – Grimselpasshöhe loop from Oberwald,Expert,6.29 mi,"1,825 ft","1,825 ft",04:17,1.5 mph
https://www.komoot.com/smarttour/725049,Hängebrücke über den Rotten – Dorfplatz Ernen loop from Fieschertal,Intermediate,7.06 mi,"1,175 ft","1,175 ft",03:26,2.1 mph
https://www.komoot.com/smarttour/5435832,Gletscherstube Märjelen – Gletscherblick loop from Wiler,Expert,9.91 mi,"3,125 ft","3,125 ft",06:40,1.5 mph
https://www.komoot.com/smarttour/1103372,Alter Ortsteil von Bellwald – Aspi-Titter Hängebrücke loop from Bellwald,Expert,5.51 mi,"1,750 ft","1,750 ft",03:22,1.6 mph
https://www.komoot.com/smarttour/1720652,Titter – Aspi-Titter Hängebrücke loop from Fieschertal,Expert,5.75 mi,"1,875 ft","1,875 ft",03:43,1.5 mph
https://www.komoot.com/smarttour/1720549,Bellwald alter Ortsteil – Bellwald loop from Bellwald,Intermediate,6.21 mi,"1,225 ft","1,250 ft",03:05,2.0 mph
https://www.komoot.com/smarttour/1103484,Wanderpfad an der Binna – Fäld loop from Giesse,Expert,11.5 mi,"2,775 ft","2,775 ft",06:01,1.9 mph
https://www.komoot.com/smarttour/12031947,Bettmerhorn – Gletscherstube Märjelen loop from Wiler,Expert,10.2 mi,"2,825 ft","2,850 ft",06:36,1.5 mph
https://www.komoot.com/smarttour/286044,Mässersee – Maniboden loop from Giesse,Expert,6.83 mi,"2,175 ft","2,175 ft",04:39,1.5 mph
https://www.komoot.com/smarttour/12030885,Aletsch Blick – Aletschgletscher loop from Wiler,Expert,11.8 mi,"2,750 ft","2,750 ft",06:49,1.7 mph
https://www.komoot.com/smarttour/12031866,Titter – Aspi-Titter Hängebrücke loop from Fiesch,Expert,10.2 mi,"2,575 ft","2,575 ft",05:50,1.8 mph
https://www.komoot.com/smarttour/1721385,Mässersee – Geisspfadpass loop from Giesse,Expert,9.86 mi,"3,500 ft","3,500 ft",07:22,1.3 mph
https://www.komoot.com/smarttour/12030210,Bettmeralp – Blick ins Rhonetal loop from Wiler,Intermediate,6.71 mi,"1,125 ft","1,125 ft",03:19,2.0 mph
https://www.komoot.com/smarttour/1721380,Twingischlucht – Ze Binne loop from Lax,Intermediate,9.59 mi,"1,600 ft","1,600 ft",04:41,2.0 mph
https://www.komoot.com/smarttour/12030934,Gletscherpanorama – Bettmersee loop from Wiler,Expert,14.2 mi,"3,175 ft","3,175 ft",07:26,1.9 mph
https://www.komoot.com/smarttour/5507877,Elefanten – 🇨🇭Zoo Zürich loop from Fluntern,Easy,3.82 mi,300 ft,300 ft,01:41,2.3 mph
https://www.komoot.com/smarttour/5509265,Steinerne Bogenbrücke – Loorenkopf Turm loop from Bergstation Dolderbahn,Easy,4.21 mi,600 ft,575 ft,01:58,2.1 mph
https://www.komoot.com/smarttour/1817425,Loorenkopf Turm – Adlisberg Summit loop from Bergstation Dolderbahn,Easy,2.72 mi,350 ft,350 ft,01:15,2.2 mph
https://www.komoot.com/smarttour/862940,Rigiblick – Aussichtspunkt beim Resiweiher loop from Rigiblick,Intermediate,1.96 mi,325 ft,300 ft,00:59,2.0 mph
https://www.komoot.com/smarttour/12281138,Loorenkopf Turm – Ásványok loop from Bergstation Dolderbahn,Easy,3.28 mi,300 ft,275 ft,01:27,2.3 mph
https://www.komoot.com/smarttour/8070938,Loorenkopf Turm – Zürichberg Panorama loop from Fluntern,Intermediate,7.74 mi,825 ft,850 ft,03:30,2.2 mph
https://www.komoot.com/smarttour/1830765,🇨🇭Zoo Zürich – Waldhüsli loop from Fluntern,Intermediate,6.31 mi,650 ft,650 ft,02:51,2.2 mph
https://www.komoot.com/smarttour/12280056,Loorenkopf Turm – Ásványok loop from Pfaffhausen,Easy,3.18 mi,300 ft,275 ft,01:25,2.3 mph
https://www.komoot.com/smarttour/1830675,Rastplatz mit Bänken – Loorenkopf Turm loop from Waldhaus Dolder,Intermediate,5.69 mi,625 ft,625 ft,02:35,2.2 mph
https://www.komoot.com/smarttour/1830770,Steinerne Bogenbrücke – Degenried loop from Bergstation Dolderbahn,Intermediate,4.47 mi,625 ft,600 ft,02:05,2.1 mph
https://www.komoot.com/smarttour/12273363,Haupteingang Zoo Zürich – Elefanten loop from Bergstation Dolderbahn,Easy,3.65 mi,300 ft,275 ft,01:36,2.3 mph
https://www.komoot.com/smarttour/8074047,Loorenkopf Turm – Rastplatz mit Bänken loop from Waldhaus Dolder,Intermediate,4.99 mi,500 ft,500 ft,02:14,2.2 mph
https://www.komoot.com/smarttour/12277178,Adlisberg Summit – Loorenkopf Turm loop from Bergstation Dolderbahn,Easy,3.35 mi,500 ft,475 ft,01:34,2.1 mph
