source,title,distance,elevation_up,elevation_down,duration,difficulty,fitness,link,dups
schweizmobil,Sentier du Mont d'Or,13.0,840.0,840.0,04:30:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-123,"[(""Sentier du Mont d'Or"", 100.0, 4377)]"
schweizmobil,Sentier du patrimoine de Romainmôtier,13.0,400.0,400.0,03:40:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-124,"[('Sentier du patrimoine de Romainmôtier', 100.0, 4378)]"
schweizmobil,Sentier du Noirmont,14.0,680.0,680.0,04:20:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-125,"[('Sentier du Noirmont', 100.0, 4379)]"
schweizmobil,Tour du Lac de Joux,23.0,260.0,260.0,05:35:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-127,"[('Tour du Lac de Joux', 100.0, 4380)]"
schweizmobil,Chemin du Vallon de l'Aubonne,11.0,260.0,420.0,02:49:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-128,"[(""Chemin du Vallon de l'Aubonne"", 100.0, 4381)]"
schweizmobil,Tour du Vallon des Vaux,14.0,360.0,360.0,03:40:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-129,"[('Tour du Vallon des Vaux', 100.0, 4382)]"
schweizmobil,Au sommet du Jura,16.0,740.0,1000.0,05:00:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-130,"[('Au sommet du Jura', 100.0, 4383)]"
schweizmobil,Chemin de la Sarine au Pays-d'Enhaut,14.0,340.0,440.0,03:45:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-131,"[(""Chemin de la Sarine au Pays-d'Enhaut"", 100.0, 4384)]"
schweizmobil,Sentier du Sel,13.0,360.0,680.0,03:34:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-132,"[('Sentier du Sel', 100.0, 4385)]"
schweizmobil,Chemin des Narcisses,6.0,380.0,380.0,02:00:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-133,"[('Chemin des Narcisses', 100.0, 4386)]"
schweizmobil,Sentier de la Jougnena,19.0,480.0,480.0,05:00:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-135,"[('Sentier de la Jougnena', 100.0, 4387)]"
schweizmobil,Sentier du Talent,9.0,260.0,170.0,02:30:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-137,"[('Sentier du Talent', 100.0, 4388)]"
schweizmobil,Sentier nature Grand Lausanne,19.0,660.0,660.0,05:00:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-138,"[('Sentier nature Grand Lausanne', 100.0, 4389)]"
schweizmobil,Sentier du Salève,7.0,780.0,80.0,02:40:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-144,"[('Sentier du Salève', 100.0, 4390)]"
schweizmobil,Höhenweg Almagelleralp,11.0,300.0,1050.0,03:25:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-159,"[('Höhenweg Almagelleralp', 100.0, 4391)]"
schweizmobil,Sentier des Chamois,12.0,700.0,1450.0,04:45:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-160,"[('Sentier des Chamois', 100.0, 4392)]"
schweizmobil,Zauberwasser-Weg Grächen,13.0,460.0,460.0,03:49:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-180,"[('Zauberwasser-Weg Grächen', 100.0, 4393)]"
schweizmobil,Suonenweg Brandalp–Eischoll,10.0,320.0,700.0,03:00:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-181,"[('Suonenweg Brandalp–Eischoll', 100.0, 4394)]"
schweizmobil,Fafleralp-Rundweg,11.0,680.0,680.0,03:49:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-182,"[('Fafleralp-Rundweg', 100.0, 4395)]"
schweizmobil,Gemsweg Saas-Fee,8.0,180.0,720.0,02:19:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-183,"[('Gemsweg Saas-Fee', 100.0, 4396)]"
schweizmobil,Gommer Höhenweg,12.0,660.0,680.0,04:00:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-184,"[('Gommer Höhenweg', 100.0, 4397)]"
schweizmobil,Turtmanntaler Aussichtsweg,13.0,860.0,860.0,04:39:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-185,"[('Turtmanntaler Aussichtsweg', 100.0, 4398)]"
schweizmobil,5-Seenweg Zermatt,11.0,380.0,660.0,03:15:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-186,"[('5-Seenweg Zermatt', 100.0, 4399)]"
schweizmobil,Über die Raspille,11.0,300.0,740.0,03:10:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-187,"[('Über die Raspille', 100.0, 4400)]"
schweizmobil,Walliser Steppen- und Föhrenweg,11.0,680.0,700.0,03:49:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-188,"[('Walliser Steppen- und Föhrenweg', 100.0, 4401)]"
schweizmobil,Riederfurka-Knebelbrückenweg,10.0,740.0,740.0,03:45:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-189,"[('Riederfurka-Knebelbrückenweg', 100.0, 4402)]"
schweizmobil,7-Seenwanderweg Bellwald,7.0,240.0,720.0,02:15:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-190,"[('7-Seenwanderweg Bellwald', 100.0, 4403)]"
schweizmobil,Moosalp Panoramaweg,6.0,260.0,260.0,01:54:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-191,"[('Moosalp Panoramaweg', 100.0, 4404)]"
schweizmobil,Binntal Schaplersee-Weg,8.0,740.0,860.0,03:34:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-192,"[('Binntal Schaplersee-Weg', 100.0, 4405)]"
schweizmobil,Randa Hängebrückenweg,7.0,680.0,680.0,03:10:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-193,"[('Randa Hängebrückenweg', 100.0, 4406)]"
schweizmobil,Simplon-Sirwoltusee-Weg,10.0,900.0,1100.0,04:24:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-194,"[('Simplon-Sirwoltusee-Weg', 100.0, 4407)]"
schweizmobil,Les cols du Grand-St-Bernard,12.0,1050.0,1050.0,05:00:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-210,"[('Les cols du Grand-St-Bernard', 100.0, 4408)]"
schweizmobil,Sentier de Salanfe,13.0,720.0,720.0,04:20:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-211,"[('Sentier de Salanfe', 100.0, 4409)]"
schweizmobil,Bisses de Lentine et de Mont d’Orge,8.0,30.0,380.0,02:00:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-212,"[('Bisses de Lentine et de Mont d’Orge', 100.0, 4410)]"
schweizmobil,Grand Bisse d'Ayent,12.0,180.0,640.0,03:10:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-213,"[(""Grand Bisse d'Ayent"", 100.0, 4411)]"
schweizmobil,Chemin des villages d’Evolène,11.0,520.0,520.0,03:25:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-214,"[('Chemin des villages d’Evolène', 100.0, 4412)]"
schweizmobil,Chemin d’Ossona,8.0,360.0,540.0,02:34:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-215,"[('Chemin d’Ossona', 100.0, 4413)]"
schweizmobil,Chemin du Lac de Taney,8.0,640.0,540.0,03:00:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-216,"[('Chemin du Lac de Taney', 100.0, 4414)]"
schweizmobil,Chemin du Vallon de Réchy,15.0,720.0,720.0,04:45:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-217,"[('Chemin du Vallon de Réchy', 100.0, 4415)]"
schweizmobil,Sentier du Balcon du Mont-Blanc,8.0,880.0,140.0,03:15:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-218,"[('Sentier du Balcon du Mont-Blanc', 100.0, 4416)]"
schweizmobil,Chemin des villages et hameaux d'Entremont,14.0,420.0,900.0,04:00:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-219,"[(""Chemin des villages et hameaux d'Entremont"", 100.0, 4417)]"
schweizmobil,Tour du Grand Chavalard,15.0,1100.0,1100.0,05:39:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-220,"[('Tour du Grand Chavalard', 100.0, 4418)]"
schweizmobil,Tour du Lac de Moiry,14.0,840.0,840.0,04:45:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-221,"[('Tour du Lac de Moiry', 100.0, 4419)]"
schweizmobil,Autour du Mont Gond,14.0,640.0,1100.0,04:35:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-223,"[('Autour du Mont Gond', 100.0, 4420)]"
schweizmobil,Sentier Panorama 4000,14.0,520.0,1250.0,04:24:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-224,"[('Sentier Panorama 4000', 100.0, 4421)]"
schweizmobil,Sentier des alpages de Vionnaz,14.0,800.0,800.0,04:35:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-225,"[('Sentier des alpages de Vionnaz', 100.0, 4422)]"
schweizmobil,Sentier du Lac de la Gruyère,43.0,1500.0,1500.0,,easy,easy,https://schweizmobil.ch/de/wanderland/route-261,"[('Sentier du Lac de la Gruyère', 100.0, 4423)]"
schweizmobil,Gastlosen Tour,11.0,780.0,780.0,04:00:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-262,"[('Gastlosen Tour', 100.0, 4424)]"
schweizmobil,Le Grand Tour des Vanils,13.0,820.0,700.0,04:30:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-263,"[('Le Grand Tour des Vanils', 100.0, 4425)]"
schweizmobil,Chemin de la Grande Cariçaie,13.0,240.0,240.0,03:25:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-265,"[('Chemin de la Grande Cariçaie', 100.0, 4426)]"
schweizmobil,Sentier panoramique des Paccots,13.0,720.0,720.0,04:09:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-266,"[('Sentier panoramique des Paccots', 100.0, 4427)]"
schweizmobil,Breccaschlund-Panoramaweg,14.0,480.0,900.0,04:09:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-267,"[('Breccaschlund-Panoramaweg', 100.0, 4428)]"
schweizmobil,Sentier historique du Vully,12.0,440.0,440.0,03:30:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-268,"[('Sentier historique du Vully', 100.0, 4429)]"
schweizmobil,Gorges du Gottéron,9.0,320.0,320.0,02:40:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-269,"[('Gorges du Gottéron', 100.0, 4430)]"
schweizmobil,Sentier de la crête du Moléson,8.0,720.0,240.0,03:00:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-270,"[('Sentier de la crête du Moléson', 100.0, 4431)]"
schweizmobil,Sentier du Vitrail de Romont,16.0,500.0,500.0,04:24:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-271,"[('Sentier du Vitrail de Romont', 100.0, 4432)]"
schweizmobil,La Berra par la Valsainte,14.0,820.0,820.0,04:35:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-272,"[('La Berra par la Valsainte', 100.0, 4433)]"
schweizmobil,L’Intyamon de Montbovon à la Brâ,10.0,780.0,780.0,04:00:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-273,"[('L’Intyamon de Montbovon à la Brâ', 100.0, 4434)]"
schweizmobil,Auf dem Rücken des Schwyberg,18.0,900.0,900.0,05:45:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-274,"[('Auf dem Rücken des Schwyberg', 100.0, 4435)]"
schweizmobil,Circuit de Hauterive,10.0,300.0,300.0,02:45:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-275,"[('Circuit de Hauterive', 100.0, 4436)]"
schweizmobil,Sentier du Creux du Van,14.0,780.0,780.0,04:35:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-286,"[('Sentier du Creux du Van', 100.0, 4437)]"
schweizmobil,Sentier des Statues,12.0,680.0,620.0,03:49:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-287,"[('Sentier des Statues', 100.0, 4438)]"
schweizmobil,La Vy aux Moines,15.0,400.0,700.0,04:09:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-288,"[('La Vy aux Moines', 100.0, 4439)]"
schweizmobil,Horneggli-Panoramaweg,6.0,200.0,440.0,01:54:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-306,"[('Horneggli-Panoramaweg', 100.0, 4440)]"
schweizmobil,Höhi-Wispile-Lauenensee-Weg,14.0,300.0,950.0,04:00:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-307,"[('Höhi-Wispile-Lauenensee-Weg', 100.0, 4441)]"
schweizmobil,Höhenrundweg Gryden,7.0,320.0,320.0,02:15:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-313,"[('Höhenrundweg Gryden', 100.0, 4442)]"
schweizmobil,Iffigsee-Rundweg,11.0,880.0,880.0,04:24:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-315,"[('Iffigsee-Rundweg', 100.0, 4443)]"
schweizmobil,Siebenbrunnen-Weg,8.0,820.0,340.0,03:19:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-316,"[('Siebenbrunnen-Weg', 100.0, 4444)]"
schweizmobil,Leiternweide-Hängebrückenweg,6.0,380.0,320.0,02:00:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-319,"[('Leiternweide-Hängebrückenweg', 100.0, 4445)]"
schweizmobil,Diemtigtaler Talwanderweg,16.0,680.0,130.0,04:30:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-320,"[('Diemtigtaler Talwanderweg', 100.0, 4446)]"
schweizmobil,Tschuggen-Alpwanderweg,10.0,720.0,400.0,03:19:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-321,"[('Tschuggen-Alpwanderweg', 100.0, 4447)]"
schweizmobil,Geopfad Wiriehorn,9.0,680.0,680.0,03:30:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-322,"[('Geopfad Wiriehorn', 100.0, 4448)]"
schweizmobil,Bergweg Kraftort Grimmiwasser,10.0,660.0,660.0,03:34:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-323,"[('Bergweg Kraftort Grimmiwasser', 100.0, 4449)]"
schweizmobil,Stockhorn-Panoramaweg,3.0,50.0,540.0,01:09:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-324,"[('Stockhorn-Panoramaweg', 100.0, 4450)]"
schweizmobil,Sigriswiler Rothorn Panoramaweg,12.0,1150.0,1150.0,05:00:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-326,"[('Sigriswiler Rothorn Panoramaweg', 100.0, 4451)]"
schweizmobil,Niederhorn-Panoramaweg,11.0,380.0,1100.0,03:30:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-342,"[('Niederhorn-Panoramaweg', 100.0, 4452)]"
schweizmobil,Panoramaweg Schynige Platte,6.0,340.0,340.0,01:54:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-345,"[('Panoramaweg Schynige Platte', 100.0, 4453)]"
schweizmobil,Mountain View Trail,5.0,520.0,110.0,02:00:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-351,"[('Mountain View Trail', 100.0, 4454)]"
schweizmobil,Lauberhorn Trail,6.0,820.0,260.0,02:49:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-352,"[('Lauberhorn Trail', 100.0, 4455)]"
schweizmobil,Eiger Trail,6.0,90.0,800.0,01:54:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-353,"[('Eiger Trail', 100.0, 4456)]"
schweizmobil,Brienzersee Drei Wasserfälleweg,18.0,780.0,780.0,,easy,easy,https://schweizmobil.ch/de/wanderland/route-360,"[('Brienzersee Drei Wasserfälleweg', 100.0, 4457)]"
schweizmobil,Axalp-Schnitzlerweg,6.0,400.0,400.0,02:04:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-361,"[('Axalp-Schnitzlerweg', 100.0, 4458)]"
schweizmobil,Chaltenbrunnen-Hochmoorweg,14.0,880.0,1100.0,05:00:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-375,"[('Chaltenbrunnen-Hochmoorweg', 100.0, 4459)]"
schweizmobil,Gantrisch-Panoramaweg,21.0,1300.0,1000.0,07:00:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-379,"[('Gantrisch-Panoramaweg', 100.0, 4460)]"
schweizmobil,Gürbetaler Höhenweg,18.0,720.0,740.0,05:15:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-380,"[('Gürbetaler Höhenweg', 100.0, 4461)]"
schweizmobil,Schwarzwasser-Sense-Schluchtenweg,23.0,950.0,950.0,,easy,easy,https://schweizmobil.ch/de/wanderland/route-381,"[('Schwarzwasser-Sense-Schluchtenweg', 100.0, 4462)]"
schweizmobil,Gürbe-Wildwasserweg,11.0,50.0,1050.0,02:55:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-382,"[('Gürbe-Wildwasserweg', 100.0, 4463)]"
schweizmobil,Chemin de Chasseral,13.0,540.0,540.0,03:49:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-421,"[('Chemin de Chasseral', 100.0, 4464)]"
schweizmobil,Chemin de Mont-Soleil,13.0,580.0,640.0,04:00:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-422,"[('Chemin de Mont-Soleil', 100.0, 4465)]"
schweizmobil,Chemin de Moron,16.0,880.0,880.0,05:00:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-423,"[('Chemin de Moron', 100.0, 4466)]"
schweizmobil,Chemin de Raimeux,11.0,700.0,740.0,03:49:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-424,"[('Chemin de Raimeux', 100.0, 4467)]"
schweizmobil,Chemin de Bellelay,15.0,660.0,660.0,04:24:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-425,"[('Chemin de Bellelay', 100.0, 4468)]"
schweizmobil,Chemin de Montoz,17.0,360.0,900.0,04:45:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-426,"[('Chemin de Montoz', 100.0, 4469)]"
schweizmobil,Chemin de la Combe Grède,13.0,720.0,660.0,04:09:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-427,"[('Chemin de la Combe Grède', 100.0, 4470)]"
schweizmobil,Chemin Tiergart-Plain Fayen,12.0,560.0,480.0,03:34:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-451,"[('Chemin Tiergart-Plain Fayen', 100.0, 4471)]"
schweizmobil,Chemin du 100e du CAS Jura,17.0,1000.0,900.0,05:45:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-453,"[('Chemin du 100e du CAS Jura', 100.0, 4472)]"
schweizmobil,Chemin du Val Terbi,11.0,700.0,700.0,03:49:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-454,"[('Chemin du Val Terbi', 100.0, 4473)]"
schweizmobil,Bonfol Km 0,18.0,280.0,280.0,04:20:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-456,"[('Bonfol Km 0', 100.0, 4474)]"
schweizmobil,Des Franches-Montagnes au Doubs,15.0,800.0,800.0,04:39:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-457,"[('Des Franches-Montagnes au Doubs', 100.0, 4475)]"
schweizmobil,Chemin des Crêtes des Franches-Montagnes,10.0,220.0,260.0,02:34:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-458,"[('Chemin des Crêtes des Franches-Montagnes', 100.0, 4476)]"
schweizmobil,Chemin de la Courtine,14.0,680.0,240.0,04:09:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-459,"[('Chemin de la Courtine', 100.0, 4477)]"
schweizmobil,Wildenstein – Rifenstein Weg,16.0,580.0,400.0,04:30:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-469,"[('Wildenstein – Rifenstein Weg', 100.0, 4478)]"
schweizmobil,Wasserfallen-Rundweg,10.0,560.0,560.0,03:10:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-470,"[('Wasserfallen-Rundweg', 100.0, 4479)]"
schweizmobil,Baselbieter Chirsiweg,11.0,400.0,260.0,03:00:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-471,"[('Baselbieter Chirsiweg', 100.0, 4480)]"
schweizmobil,Weissenstein-Passwang-Weg,32.0,1850.0,1350.0,,easy,easy,https://schweizmobil.ch/de/wanderland/route-478,"[('Weissenstein-Passwang-Weg', 100.0, 4481)]"
schweizmobil,Wolfsschlucht-Weg,13.0,860.0,860.0,04:39:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-484,"[('Wolfsschlucht-Weg', 100.0, 4482)]"
schweizmobil,Tüfelsschlucht-Belchen-Weg,17.0,800.0,840.0,05:00:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-485,"[('Tüfelsschlucht-Belchen-Weg', 100.0, 4483)]"
schweizmobil,Oberdorf-Grenchen-Waldrandweg,12.0,200.0,420.0,03:00:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-501,"[('Oberdorf-Grenchen-Waldrandweg', 100.0, 4484)]"
schweizmobil,Balmberg-Röti-Rundweg,8.0,440.0,440.0,02:34:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-502,"[('Balmberg-Röti-Rundweg', 100.0, 4485)]"
schweizmobil,Luzerner Kapellenweg,21.0,340.0,460.0,05:09:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-528,"[('Luzerner Kapellenweg', 100.0, 4486)]"
schweizmobil,Köhlerweg Romoos,11.0,880.0,620.0,04:00:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-530,"[('Köhlerweg Romoos', 100.0, 4487)]"
schweizmobil,Kapellenweg Engelbergertal,18.0,1000.0,1000.0,06:09:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-564,"[('Kapellenweg Engelbergertal', 100.0, 4488)]"
schweizmobil,Bärfallen-Panorama-Weg,7.0,150.0,600.0,02:04:00,medium,medium,https://schweizmobil.ch/de/wanderland/route-565,"[('Bärfallen-Panorama-Weg', 100.0, 4489)]"
schweizmobil,Felsenweg Bürgenstock,5.0,180.0,180.0,01:24:00,easy,easy,https://schweizmobil.ch/de/wanderland/route-566,"[('Felsenweg Bürgenstock', 100.0, 4490)]"
